,feature name,feature value,min,1q,median,3q,max,mean,sd,n (nearest 5),k
30,Treatment_time_270_both,only_mt_over_270mins,-14.579945293013006,1.041352880205959,5.321604542525019,10.670926016016164,36.38511503774207,6.156951451984189,7.520427548949857,290,3
31,Treatment_time_270_both,only_mt_under_270mins,-13.336057255733758,-2.6300791920465416,0.6100333463447168,4.1842515368480235,22.395057267481462,1.4327676583219064,5.7161305439381085,155,3
32,Treatment_time_270_both,None,-8.202949432278983,0.7261964842909947,0.9933858264144511,1.367789152902551,21.445267427759244,1.0713555664695964,0.7612725020091424,18895,4
33,Treatment_time_270_both,ivt_mt_over_270mins,-4.690336055979133,1.3474335533380508,7.381517261192203,18.010070713665336,60.417904651202264,11.9279635964403,15.404766847408577,25,4
34,Treatment_time_270_both,ivt_mt_under_270mins,-18.72460600083694,-7.943516553519293,-5.109792738566175,-2.0605705640325325,26.755609705671667,-4.195203484753001,5.880525289523534,365,4
35,Treatment_time_270_both,ivt_under_270mins_mt_over_270mins,-5.958202070370317,2.141541479845764,4.443473957702517,6.9133470737189056,34.70247565641999,5.283661577894003,5.381133077656504,365,4
36,Treatment_time_270_both,only_ivt_over_270mins,-15.517743418645114,-1.9194004011451034,0.05242466994328425,2.287060352989938,45.027083641812204,1.0890415048621631,6.704997681490474,260,4
37,Treatment_time_270_both,only_ivt_under_270mins,-8.917537529850378,-0.8046927533624694,-0.38606393224326896,-0.07124590778257697,11.621320904353633,-0.38985762686205977,0.8737488612373502,6990,4
38,Treatment_time_270_both,only_mt_over_270mins,-8.657856477508322,2.6824339975090696,6.461084117051214,11.711925992160104,47.54081669106148,7.800759307157334,8.390114676735521,265,4
39,Treatment_time_270_both,only_mt_under_270mins,-14.55013788776938,0.910947718312964,5.275750203453935,9.937902260335395,57.50620003092568,6.446168572069599,8.644890841384097,170,4
